tahun,wilayah,kategori_kendaraan,jumlah_kendaraan,kode_wilayah_encoded,lag_1,lag_2,growth
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2023,KABUPATEN CIREBON,2,1336.0,6,1336.0,1336.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1336.0,1336.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1336.0,0.050149700598802395
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2024,KABUPATEN CIREBON,2,1403.0,6,1403.0,1403.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,0.0,0.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,0.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2021,KABUPATEN CIREBON,3,23831.0,6,23831.0,23831.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,23831.0,23831.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,23831.0,0.02970920229952583
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2022,KABUPATEN CIREBON,3,24539.0,6,24539.0,24539.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,24539.0,24539.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,24539.0,0.019030930355760218
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2023,KABUPATEN CIREBON,3,25006.0,6,25006.0,25006.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,25006.0,25006.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,25006.0,-0.018995441094137408
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2024,KABUPATEN CIREBON,3,24531.0,6,24531.0,24531.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,0.0,0.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,0.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2021,KABUPATEN GARUT,0,33352.0,7,33352.0,33352.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,33352.0,33352.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,33352.0,0.07396857759654593
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2022,KABUPATEN GARUT,0,35819.0,7,35819.0,35819.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,35819.0,35819.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,35819.0,0.06463050336413635
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2023,KABUPATEN GARUT,0,38134.0,7,38134.0,38134.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,38134.0,38134.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,38134.0,0.043347144280694395
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2024,KABUPATEN GARUT,0,39787.0,7,39787.0,39787.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,0.0,0.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,0.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2021,KABUPATEN GARUT,1,385236.0,7,385236.0,385236.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,385236.0,385236.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,385236.0,0.007878287595136488
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2022,KABUPATEN GARUT,1,388271.0,7,388271.0,388271.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,388271.0,388271.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,388271.0,0.02188677495872728
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2023,KABUPATEN GARUT,1,396769.0,7,396769.0,396769.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,396769.0,396769.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,396769.0,0.016273952854179635
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2024,KABUPATEN GARUT,1,403226.0,7,403226.0,403226.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,0.0,0.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,0.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2021,KABUPATEN GARUT,2,916.0,7,916.0,916.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,916.0,916.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,916.0,-0.001091703056768559
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2022,KABUPATEN GARUT,2,915.0,7,915.0,915.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,915.0,915.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,915.0,-0.03169398907103825
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2023,KABUPATEN GARUT,2,886.0,7,886.0,886.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,886.0,886.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,886.0,0.025959367945823927
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2024,KABUPATEN GARUT,2,909.0,7,909.0,909.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,0.0,0.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,0.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2021,KABUPATEN GARUT,3,15799.0,7,15799.0,15799.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,15799.0,15799.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,15799.0,0.027406797898601176
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2022,KABUPATEN GARUT,3,16232.0,7,16232.0,16232.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16232.0,16232.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16232.0,0.010781172991621488
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2023,KABUPATEN GARUT,3,16407.0,7,16407.0,16407.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16407.0,16407.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16407.0,0.004144572438593283
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2024,KABUPATEN GARUT,3,16475.0,7,16475.0,16475.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,0.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2021,KABUPATEN INDRAMAYU,0,35181.0,8,35181.0,35181.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,35181.0,35181.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,35181.0,0.06745118103521787
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2022,KABUPATEN INDRAMAYU,0,37554.0,8,37554.0,37554.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,37554.0,37554.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,37554.0,0.05442828992916866
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2023,KABUPATEN INDRAMAYU,0,39598.0,8,39598.0,39598.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,39598.0,39598.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,39598.0,0.032274357290772264
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2024,KABUPATEN INDRAMAYU,0,40876.0,8,40876.0,40876.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,0.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2021,KABUPATEN INDRAMAYU,1,476560.0,8,476560.0,476560.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,476560.0,476560.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,476560.0,0.0030405405405405407
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2022,KABUPATEN INDRAMAYU,1,478009.0,8,478009.0,478009.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,478009.0,478009.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,478009.0,0.008041689591618568
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2023,KABUPATEN INDRAMAYU,1,481853.0,8,481853.0,481853.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,481853.0,481853.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,481853.0,-0.010216808860793644
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2024,KABUPATEN INDRAMAYU,1,476930.0,8,476930.0,476930.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,0.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,0.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2021,KABUPATEN INDRAMAYU,2,825.0,8,825.0,825.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,825.0,825.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,825.0,-0.03151515151515152
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2022,KABUPATEN INDRAMAYU,2,799.0,8,799.0,799.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,799.0,799.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,799.0,-0.02002503128911139
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
2023,KABUPATEN INDRAMAYU,2,783.0,8,783.0,783.0,0.0
